geoid,Data File Year,STATE,STATEA,COUNTY,County_Code,CensusTractCode,BlockGroupCode,Estimates: Area Name,Total_Population,White_pop,Black_pop, AmericanIndian_pop,Asian_pop,PacificIslander_pop,OtherRace_pop,EduTotal,Edu_8thGrade,Edu_HighSchoolOrGED,Edu_AssociateDegree,Edu_BachelorDegree,Edu_MasterDegree,Edu_ProfDegree,Edu_DoctorateDegree,Median_HH_Income,PerCapita_Income,Workers_Total,Worked_past_year,Worked_FT_past_year,Did_Not_Work
17003108231022,2006-2010,Illinois,17,Cook County,31,823102,2,"Block Group 2, Census Tract 8231.02, Cook County, Illinois",2022,2022,0,0,0,0,0,1471,34,666,165,178,7,0,0,62332,23114,1375,1076,776,299
17003108232001,2006-2010,Illinois,17,Cook County,31,823200,1,"Block Group 1, Census Tract 8232, Cook County, Illinois",2324,1826,113,0,149,0,73,1629,18,540,112,236,35,0,0,66146,25764,1541,1207,929,334
17003108232002,2006-2010,Illinois,17,Cook County,31,823200,2,"Block Group 2, Census Tract 8232, Cook County, Illinois",3094,2393,231,12,260,0,45,1801,0,745,149,204,123,3,0,71493,23015,1899,1558,1191,341
17003108233021,2006-2010,Illinois,17,Cook County,31,823302,1,"Block Group 1, Census Tract 8233.02, Cook County, Illinois",2071,1359,549,0,49,0,98,1289,18,524,116,102,11,0,0,51484,23080,1298,1106,850,192
17003108233022,2006-2010,Illinois,17,Cook County,31,823302,2,"Block Group 2, Census Tract 8233.02, Cook County, Illinois",1490,1143,313,0,0,0,34,1074,0,373,96,88,63,0,0,51359,25879,1117,922,773,195
17003108233023,2006-2010,Illinois,17,Cook County,31,823302,3,"Block Group 3, Census Tract 8233.02, Cook County, Illinois",2345,1028,869,0,29,0,355,1518,26,672,101,84,82,0,0,31419,23951,1565,1225,769,340
17003108233031,2006-2010,Illinois,17,Cook County,31,823303,1,"Block Group 1, Census Tract 8233.03, Cook County, Illinois",610,520,0,0,0,0,90,406,0,113,22,77,0,0,0,56111,21697,356,307,231,49
17003108233032,2006-2010,Illinois,17,Cook County,31,823303,2,"Block Group 2, Census Tract 8233.03, Cook County, Illinois",825,786,39,0,0,0,0,446,24,134,35,12,15,0,0,44388,23114,642,390,276,252
17003108233033,2006-2010,Illinois,17,Cook County,31,823303,3,"Block Group 3, Census Tract 8233.03, Cook County, Illinois",767,355,271,0,44,0,97,452,0,161,27,147,0,0,8,50385,20783,490,462,432,28
17003108233034,2006-2010,Illinois,17,Cook County,31,823303,4,"Block Group 4, Census Tract 8233.03, Cook County, Illinois",932,894,0,0,0,0,38,645,9,257,21,78,35,0,0,51208,22796,480,378,256,102
17003108233035,2006-2010,Illinois,17,Cook County,31,823303,5,"Block Group 5, Census Tract 8233.03, Cook County, Illinois",1162,1035,0,0,24,0,103,908,3,452,50,41,0,55,0,67270,27913,780,662,476,118
17003108233041,2006-2010,Illinois,17,Cook County,31,823304,1,"Block Group 1, Census Tract 8233.04, Cook County, Illinois",1021,984,25,0,12,0,0,681,0,192,21,49,27,5,0,51384,24770,777,734,594,43
17003108233042,2006-2010,Illinois,17,Cook County,31,823304,2,"Block Group 2, Census Tract 8233.04, Cook County, Illinois",909,742,129,0,0,0,38,638,9,205,40,116,47,0,0,49107,27718,630,502,402,128
17003108233043,2006-2010,Illinois,17,Cook County,31,823304,3,"Block Group 3, Census Tract 8233.04, Cook County, Illinois",660,468,146,0,16,0,16,561,0,276,15,74,0,0,16,24224,24641,335,278,201,57
17003108233044,2006-2010,Illinois,17,Cook County,31,823304,4,"Block Group 4, Census Tract 8233.04, Cook County, Illinois",862,627,134,0,50,0,0,752,17,364,17,61,15,0,0,42867,26205,582,458,397,124
17003108233045,2006-2010,Illinois,17,Cook County,31,823304,5,"Block Group 5, Census Tract 8233.04, Cook County, Illinois",731,525,75,0,18,0,113,505,0,226,0,104,0,0,0,72143,22453,586,430,276,156
17003108233046,2006-2010,Illinois,17,Cook County,31,823304,6,"Block Group 6, Census Tract 8233.04, Cook County, Illinois",1416,1098,12,0,107,0,167,800,14,340,81,63,0,0,0,63056,19936,863,654,558,209
17003108234001,2006-2010,Illinois,17,Cook County,31,823400,1,"Block Group 1, Census Tract 8234, Cook County, Illinois",1366,725,134,0,0,0,386,783,152,238,55,60,11,0,0,52778,13706,847,639,389,208
17003108234002,2006-2010,Illinois,17,Cook County,31,823400,2,"Block Group 2, Census Tract 8234, Cook County, Illinois",1348,680,295,12,0,0,315,780,9,293,117,37,0,0,0,46402,20189,986,712,561,274
17003108234003,2006-2010,Illinois,17,Cook County,31,823400,3,"Block Group 3, Census Tract 8234, Cook County, Illinois",620,456,121,0,0,0,43,340,0,64,0,130,8,0,0,57045,19248,394,263,206,131
17003108234004,2006-2010,Illinois,17,Cook County,31,823400,4,"Block Group 4, Census Tract 8234, Cook County, Illinois",1550,801,308,0,0,0,330,945,9,338,123,95,51,5,0,56211,23467,999,722,622,277
17003108235001,2006-2010,Illinois,17,Cook County,31,823500,1,"Block Group 1, Census Tract 8235, Cook County, Illinois",1542,1268,180,0,0,0,9,894,43,463,45,59,16,0,0,49073,18403,1017,727,452,290
17003108235002,2006-2010,Illinois,17,Cook County,31,823500,2,"Block Group 2, Census Tract 8235, Cook County, Illinois",1532,1284,232,0,0,0,16,824,44,234,33,113,11,0,0,33856,13956,901,603,432,298
17003108235003,2006-2010,Illinois,17,Cook County,31,823500,3,"Block Group 3, Census Tract 8235, Cook County, Illinois",1209,907,142,0,0,0,160,662,43,248,51,43,14,21,0,49336,20105,688,589,431,99
17003108235004,2006-2010,Illinois,17,Cook County,31,823500,4,"Block Group 4, Census Tract 8235, Cook County, Illinois",678,489,144,0,0,0,18,473,0,154,10,49,56,22,0,32548,16762,440,282,188,158
17003108236021,2006-2010,Illinois,17,Cook County,31,823602,1,"Block Group 1, Census Tract 8236.02, Cook County, Illinois",1436,1264,0,23,0,0,149,1218,40,386,119,164,29,0,0,43188,29829,801,693,639,108
17003108236022,2006-2010,Illinois,17,Cook County,31,823602,2,"Block Group 2, Census Tract 8236.02, Cook County, Illinois",1696,1687,9,0,0,0,0,1491,61,903,55,97,36,0,0,82000,21130,512,457,349,55
17003108236023,2006-2010,Illinois,17,Cook County,31,823602,3,"Block Group 3, Census Tract 8236.02, Cook County, Illinois",1687,1681,6,0,0,0,0,1287,0,590,62,134,14,8,0,44308,28005,1128,1020,805,108
17003108236024,2006-2010,Illinois,17,Cook County,31,823602,4,"Block Group 4, Census Tract 8236.02, Cook County, Illinois",1364,1364,0,0,0,0,0,1097,23,294,39,358,165,17,0,96648,47403,730,677,479,53
17003108236031,2006-2010,Illinois,17,Cook County,31,823603,1,"Block Group 1, Census Tract 8236.03, Cook County, Illinois",1356,368,379,0,12,0,577,673,48,127,29,16,0,0,0,16629,8555,760,401,247,359
17003108236032,2006-2010,Illinois,17,Cook County,31,823603,2,"Block Group 2, Census Tract 8236.03, Cook County, Illinois",836,0,804,0,0,0,32,641,59,249,40,29,0,0,0,34268,13316,545,452,278,93
17003108236041,2006-2010,Illinois,17,Cook County,31,823604,1,"Block Group 1, Census Tract 8236.04, Cook County, Illinois",655,655,0,0,0,0,0,500,0,118,31,132,50,38,0,71350,38507,414,329,240,85
17003108236042,2006-2010,Illinois,17,Cook County,31,823604,2,"Block Group 2, Census Tract 8236.04, Cook County, Illinois",794,786,0,0,8,0,0,549,0,155,53,181,30,11,0,66250,32745,475,370,180,105
17003108236043,2006-2010,Illinois,17,Cook County,31,823604,3,"Block Group 3, Census Tract 8236.04, Cook County, Illinois",2208,1895,117,0,153,0,43,1577,0,510,111,421,161,48,9,101929,44343,1299,1031,790,268
17003108236051,2006-2010,Illinois,17,Cook County,31,823605,1,"Block Group 1, Census Tract 8236.05, Cook County, Illinois",1915,1799,27,0,28,0,0,1049,0,298,66,216,161,12,10,81607,27364,1201,957,473,244
17003108236052,2006-2010,Illinois,17,Cook County,31,823605,2,"Block Group 2, Census Tract 8236.05, Cook County, Illinois",1423,1378,0,0,0,0,45,1100,11,324,65,211,124,11,16,100592,39462,1004,860,616,144
17003108236053,2006-2010,Illinois,17,Cook County,31,823605,3,"Block Group 3, Census Tract 8236.05, Cook County, Illinois",887,817,0,0,33,0,0,615,0,154,66,63,182,0,0,49531,26708,534,435,294,99
17003108237021,2006-2010,Illinois,17,Cook County,31,823702,1,"Block Group 1, Census Tract 8237.02, Cook County, Illinois",1650,894,681,0,31,0,44,1122,14,301,295,136,23,12,0,52604,25430,1246,909,692,337
17003108237022,2006-2010,Illinois,17,Cook County,31,823702,2,"Block Group 2, Census Tract 8237.02, Cook County, Illinois",1875,1315,280,0,181,0,62,1125,0,355,65,210,43,0,30,48899,23791,1386,1046,707,340
17003108237023,2006-2010,Illinois,17,Cook County,31,823702,3,"Block Group 3, Census Tract 8237.02, Cook County, Illinois",2374,2364,0,0,10,0,0,1830,23,530,216,388,128,34,33,78295,32133,1517,1178,876,339
17003108237024,2006-2010,Illinois,17,Cook County,31,823702,4,"Block Group 4, Census Tract 8237.02, Cook County, Illinois",685,685,0,0,0,0,0,436,14,100,68,71,17,0,0,66042,33676,502,437,343,65
17003108237031,2006-2010,Illinois,17,Cook County,31,823703,1,"Block Group 1, Census Tract 8237.03, Cook County, Illinois",1268,928,0,0,121,0,0,727,0,44,62,251,114,10,0,41637,14542,894,635,415,259
17003108237032,2006-2010,Illinois,17,Cook County,31,823703,2,"Block Group 2, Census Tract 8237.03, Cook County, Illinois",1132,986,8,0,62,0,41,762,21,304,59,120,29,0,40,64231,28838,863,585,494,278
17003108237033,2006-2010,Illinois,17,Cook County,31,823703,3,"Block Group 3, Census Tract 8237.03, Cook County, Illinois",2519,2376,0,0,59,0,71,1666,54,768,96,227,133,13,0,53458,29584,1655,1194,967,461
17003108237034,2006-2010,Illinois,17,Cook County,31,823703,4,"Block Group 4, Census Tract 8237.03, Cook County, Illinois",2516,2316,24,0,73,0,74,1875,44,900,39,57,0,0,0,27743,19006,1769,1306,939,463
17003108237041,2006-2010,Illinois,17,Cook County,31,823704,1,"Block Group 1, Census Tract 8237.04, Cook County, Illinois",1173,988,15,0,22,0,12,824,12,224,32,198,63,40,0,95165,30204,620,496,413,124
17003108237042,2006-2010,Illinois,17,Cook County,31,823704,2,"Block Group 2, Census Tract 8237.04, Cook County, Illinois",1652,1582,52,0,18,0,0,1096,0,447,53,245,78,15,9,88750,33465,1206,938,671,268
17003108237043,2006-2010,Illinois,17,Cook County,31,823704,3,"Block Group 3, Census Tract 8237.04, Cook County, Illinois",1129,1001,9,0,0,0,49,851,0,252,78,121,87,0,0,65688,28217,722,603,459,119
17003108237051,2006-2010,Illinois,17,Cook County,31,823705,1,"Block Group 1, Census Tract 8237.05, Cook County, Illinois",1686,1656,30,0,0,0,0,1104,56,304,54,168,79,9,0,61042,19611,1128,803,570,325
17003108237052,2006-2010,Illinois,17,Cook County,31,823705,2,"Block Group 2, Census Tract 8237.05, Cook County, Illinois",673,569,0,0,0,0,71,449,42,148,28,87,37,0,0,79706,27750,476,349,245,127
17003108237053,2006-2010,Illinois,17,Cook County,31,823705,3,"Block Group 3, Census Tract 8237.05, Cook County, Illinois",926,906,0,0,20,0,0,651,0,216,72,113,44,0,0,49963,23117,615,427,261,188
17003108237054,2006-2010,Illinois,17,Cook County,31,823705,4,"Block Group 4, Census Tract 8237.05, Cook County, Illinois",1616,1443,32,0,132,0,9,767,12,351,73,73,38,0,0,51944,18357,902,686,559,216
17003108238011,2006-2010,Illinois,17,Cook County,31,823801,1,"Block Group 1, Census Tract 8238.01, Cook County, Illinois",2529,2221,0,0,268,0,14,1724,12,420,122,460,215,99,14,114167,53517,1658,1271,973,387
17003108238012,2006-2010,Illinois,17,Cook County,31,823801,2,"Block Group 2, Census Tract 8238.01, Cook County, Illinois",1962,1936,0,0,26,0,0,1561,18,439,143,355,118,15,28,61250,39687,1166,829,634,337
17003108238013,2006-2010,Illinois,17,Cook County,31,823801,3,"Block Group 3, Census Tract 8238.01, Cook County, Illinois",991,991,0,0,0,0,0,706,0,175,32,210,79,19,0,100076,50709,616,495,313,121
17003108238031,2006-2010,Illinois,17,Cook County,31,823803,1,"Block Group 1, Census Tract 8238.03, Cook County, Illinois",2408,2277,49,0,75,0,7,1766,61,613,97,178,65,0,27,70294,24503,1712,1334,990,378
17003108238032,2006-2010,Illinois,17,Cook County,31,823803,2,"Block Group 2, Census Tract 8238.03, Cook County, Illinois",1281,1113,0,0,100,0,68,880,71,127,160,101,54,9,0,57146,27703,811,622,536,189
17003108238033,2006-2010,Illinois,17,Cook County,31,823803,3,"Block Group 3, Census Tract 8238.03, Cook County, Illinois",2249,2227,0,0,22,0,0,1664,0,543,83,165,120,37,0,52237,32459,1450,1077,836,373
17003108238034,2006-2010,Illinois,17,Cook County,31,823803,4,"Block Group 4, Census Tract 8238.03, Cook County, Illinois",958,937,0,0,0,0,21,752,24,234,91,111,59,15,0,66029,31261,534,419,306,115
17003108238051,2006-2010,Illinois,17,Cook County,31,823805,1,"Block Group 1, Census Tract 8238.05, Cook County, Illinois",884,845,12,0,27,0,0,741,0,155,79,155,66,14,15,40921,36264,560,444,319,116
17003108238052,2006-2010,Illinois,17,Cook County,31,823805,2,"Block Group 2, Census Tract 8238.05, Cook County, Illinois",700,518,22,0,148,0,12,461,0,133,0,60,43,0,0,59044,33288,424,399,357,25
17003108238053,2006-2010,Illinois,17,Cook County,31,823805,3,"Block Group 3, Census Tract 8238.05, Cook County, Illinois",1002,948,27,0,27,0,0,847,0,220,111,102,96,0,0,63438,41530,642,525,351,117
17003108238061,2006-2010,Illinois,17,Cook County,31,823806,1,"Block Group 1, Census Tract 8238.06, Cook County, Illinois",944,899,0,0,0,0,45,679,15,243,60,29,31,0,0,46964,28965,750,582,449,168
17003108238062,2006-2010,Illinois,17,Cook County,31,823806,2,"Block Group 2, Census Tract 8238.06, Cook County, Illinois",808,808,0,0,0,0,0,622,11,202,26,82,0,0,0,48333,28695,451,411,384,40
17003108238063,2006-2010,Illinois,17,Cook County,31,823806,3,"Block Group 3, Census Tract 8238.06, Cook County, Illinois",812,731,53,28,0,0,0,618,45,129,65,58,0,0,0,43986,27096,639,503,475,136
17003108238064,2006-2010,Illinois,17,Cook County,31,823806,4,"Block Group 4, Census Tract 8238.06, Cook County, Illinois",1175,1175,0,0,0,0,0,1019,12,454,117,15,21,0,0,43586,29077,830,706,574,124
17003108239011,2006-2010,Illinois,17,Cook County,31,823901,1,"Block Group 1, Census Tract 8239.01, Cook County, Illinois",2211,2036,11,0,88,0,29,1613,24,260,85,437,197,100,39,117059,49314,1548,1153,853,395
17003108239012,2006-2010,Illinois,17,Cook County,31,823901,2,"Block Group 2, Census Tract 8239.01, Cook County, Illinois",1297,1140,10,0,135,0,0,1128,45,299,84,257,102,81,20,63102,50354,590,454,276,136
17003108239031,2006-2010,Illinois,17,Cook County,31,823903,1,"Block Group 1, Census Tract 8239.03, Cook County, Illinois",1386,1310,0,0,61,0,0,1104,18,183,154,207,179,42,61,97108,56141,796,709,612,87
17003108239032,2006-2010,Illinois,17,Cook County,31,823903,2,"Block Group 2, Census Tract 8239.03, Cook County, Illinois",919,866,0,0,53,0,0,724,36,137,86,254,52,46,0,86369,45980,476,375,261,101
17003108239033,2006-2010,Illinois,17,Cook County,31,823903,3,"Block Group 3, Census Tract 8239.03, Cook County, Illinois",1096,1038,0,0,16,0,25,746,0,97,95,222,80,0,0,85769,39033,743,641,449,102
17003108239034,2006-2010,Illinois,17,Cook County,31,823903,4,"Block Group 4, Census Tract 8239.03, Cook County, Illinois",1213,1204,0,0,0,0,9,803,0,123,61,243,57,20,0,101719,36175,883,802,513,81
17003108239041,2006-2010,Illinois,17,Cook County,31,823904,1,"Block Group 1, Census Tract 8239.04, Cook County, Illinois",805,805,0,0,0,0,0,619,0,98,11,197,53,62,0,110729,58013,639,520,372,119
17003108239042,2006-2010,Illinois,17,Cook County,31,823904,2,"Block Group 2, Census Tract 8239.04, Cook County, Illinois",1032,1007,0,0,25,0,0,623,0,153,44,193,69,0,0,98438,27868,568,517,227,51
17003108239043,2006-2010,Illinois,17,Cook County,31,823904,3,"Block Group 3, Census Tract 8239.04, Cook County, Illinois",633,594,0,0,29,0,0,512,0,89,5,147,98,31,29,101705,67318,275,222,195,53
17003108239044,2006-2010,Illinois,17,Cook County,31,823904,4,"Block Group 4, Census Tract 8239.04, Cook County, Illinois",1662,1582,0,0,80,0,0,1522,0,444,46,354,258,52,46,60761,51048,722,561,477,161
17003108240031,2006-2010,Illinois,17,Cook County,31,824003,1,"Block Group 1, Census Tract 8240.03, Cook County, Illinois",3706,3706,0,0,0,0,0,2338,43,515,230,589,210,55,44,91250,36303,2360,1911,1386,449
17003108240032,2006-2010,Illinois,17,Cook County,31,824003,2,"Block Group 2, Census Tract 8240.03, Cook County, Illinois",864,743,0,0,23,0,44,587,0,156,26,89,56,23,0,57159,25601,692,574,388,118
17003108240033,2006-2010,Illinois,17,Cook County,31,824003,3,"Block Group 3, Census Tract 8240.03, Cook County, Illinois",949,899,0,0,19,0,10,667,0,218,0,159,99,7,0,88333,45700,631,477,318,154
17003108240041,2006-2010,Illinois,17,Cook County,31,824004,1,"Block Group 1, Census Tract 8240.04, Cook County, Illinois",2764,2632,0,0,103,0,0,2159,136,575,158,496,137,118,100,102307,48873,1811,1561,1096,250
17003108240042,2006-2010,Illinois,17,Cook County,31,824004,2,"Block Group 2, Census Tract 8240.04, Cook County, Illinois",1632,1582,0,0,0,0,50,987,45,159,91,310,94,12,0,74459,35183,940,859,638,81
17003108240043,2006-2010,Illinois,17,Cook County,31,824004,3,"Block Group 3, Census Tract 8240.04, Cook County, Illinois",907,891,0,0,0,0,0,712,66,233,30,109,73,16,0,50324,33032,459,394,265,65
17003108240051,2006-2010,Illinois,17,Cook County,31,824005,1,"Block Group 1, Census Tract 8240.05, Cook County, Illinois",1664,1597,0,0,27,0,0,1030,0,271,111,169,52,32,0,72176,37542,1041,948,653,93
17003108240052,2006-2010,Illinois,17,Cook County,31,824005,2,"Block Group 2, Census Tract 8240.05, Cook County, Illinois",2175,1971,14,0,47,0,50,1341,17,536,24,293,89,15,15,106635,32954,1424,1152,831,272
17003108240053,2006-2010,Illinois,17,Cook County,31,824005,3,"Block Group 3, Census Tract 8240.05, Cook County, Illinois",1763,1526,0,0,14,0,223,1163,0,262,237,231,67,26,48,95192,36736,1286,1040,670,246
17003108240061,2006-2010,Illinois,17,Cook County,31,824006,1,"Block Group 1, Census Tract 8240.06, Cook County, Illinois",1514,1309,0,0,130,0,0,937,0,102,76,323,127,22,0,130089,46361,1306,1077,675,229
17003108240062,2006-2010,Illinois,17,Cook County,31,824006,2,"Block Group 2, Census Tract 8240.06, Cook County, Illinois",2409,2368,41,0,0,0,0,1632,15,458,159,435,151,65,0,88641,40320,1292,1061,770,231
17003108241051,2006-2010,Illinois,17,Cook County,31,824105,1,"Block Group 1, Census Tract 8241.05, Cook County, Illinois",2287,2002,0,0,83,0,202,1466,0,291,234,320,120,9,0,90947,31664,1597,1284,897,313
17003108241052,2006-2010,Illinois,17,Cook County,31,824105,2,"Block Group 2, Census Tract 8241.05, Cook County, Illinois",3119,2683,76,0,254,0,106,2079,24,490,184,655,208,79,17,98176,40570,2052,1703,1318,349
17003108241053,2006-2010,Illinois,17,Cook County,31,824105,3,"Block Group 3, Census Tract 8241.05, Cook County, Illinois",1224,1224,0,0,0,0,0,895,0,194,28,261,120,0,49,95114,47720,985,800,523,185
17003108241061,2006-2010,Illinois,17,Cook County,31,824106,1,"Block Group 1, Census Tract 8241.06, Cook County, Illinois",1954,1900,0,0,26,0,28,1385,0,298,106,351,104,39,30,111543,47236,1272,1059,744,213
17003108241062,2006-2010,Illinois,17,Cook County,31,824106,2,"Block Group 2, Census Tract 8241.06, Cook County, Illinois",2557,2077,0,7,298,0,130,1809,0,702,90,381,139,25,12,65500,30011,1808,1578,1162,230
17003108241063,2006-2010,Illinois,17,Cook County,31,824106,3,"Block Group 3, Census Tract 8241.06, Cook County, Illinois",2527,2175,13,0,51,0,81,1716,10,504,167,379,212,14,14,79398,30244,1841,1497,952,344
17003108241071,2006-2010,Illinois,17,Cook County,31,824107,1,"Block Group 1, Census Tract 8241.07, Cook County, Illinois",690,634,18,0,0,0,0,435,11,153,14,100,53,0,0,68472,29050,412,312,238,100
17003108241072,2006-2010,Illinois,17,Cook County,31,824107,2,"Block Group 2, Census Tract 8241.07, Cook County, Illinois",1328,1098,38,0,0,0,181,1022,0,293,11,235,42,24,0,80909,35193,778,634,508,144
17003108241073,2006-2010,Illinois,17,Cook County,31,824107,3,"Block Group 3, Census Tract 8241.07, Cook County, Illinois",2011,1879,38,0,94,0,0,1616,0,560,175,202,254,66,0,55794,37318,1091,862,695,229
17003108241074,2006-2010,Illinois,17,Cook County,31,824107,4,"Block Group 4, Census Tract 8241.07, Cook County, Illinois",2682,2404,115,0,163,0,0,1803,0,694,140,326,208,32,10,65375,33158,1733,1369,980,364
17003108241081,2006-2010,Illinois,17,Cook County,31,824108,1,"Block Group 1, Census Tract 8241.08, Cook County, Illinois",2735,2212,209,0,314,0,0,1904,79,711,215,431,57,34,13,55780,21136,1782,1482,1252,300
17003108241082,2006-2010,Illinois,17,Cook County,31,824108,2,"Block Group 2, Census Tract 8241.08, Cook County, Illinois",2229,2075,0,0,0,0,104,1421,0,457,136,319,44,15,0,61319,30611,1430,1135,828,295
17003108241083,2006-2010,Illinois,17,Cook County,31,824108,3,"Block Group 3, Census Tract 8241.08, Cook County, Illinois",2666,2007,170,0,235,0,254,1721,0,534,225,432,99,44,30,93304,31119,1696,1365,1076,331
17003108241131,2006-2010,Illinois,17,Cook County,31,824113,1,"Block Group 1, Census Tract 8241.13, Cook County, Illinois",1059,1001,0,0,0,0,15,582,0,158,76,110,107,23,10,82750,29591,654,499,275,155
17003108241132,2006-2010,Illinois,17,Cook County,31,824113,2,"Block Group 2, Census Tract 8241.13, Cook County, Illinois",2096,1961,0,0,98,0,0,1198,16,380,91,231,95,40,80,115764,33490,1359,1119,698,240
17003108241133,2006-2010,Illinois,17,Cook County,31,824113,3,"Block Group 3, Census Tract 8241.13, Cook County, Illinois",3472,3198,0,0,180,0,47,2405,10,570,357,582,221,47,70,90428,33253,2332,1916,1379,416
17003108241141,2006-2010,Illinois,17,Cook County,31,824114,1,"Block Group 1, Census Tract 8241.14, Cook County, Illinois",3364,3254,33,0,67,0,10,2184,0,480,116,754,303,121,25,88648,39460,2094,1520,1160,574
17003108241142,2006-2010,Illinois,17,Cook County,31,824114,2,"Block Group 2, Census Tract 8241.14, Cook County, Illinois",1316,1282,0,0,34,0,0,913,0,202,44,254,114,0,0,97125,37847,958,799,568,159
17003108241151,2006-2010,Illinois,17,Cook County,31,824115,1,"Block Group 1, Census Tract 8241.15, Cook County, Illinois",1492,1467,16,0,0,0,9,1118,8,438,54,184,29,0,19,67143,31297,835,697,486,138
17003108241152,2006-2010,Illinois,17,Cook County,31,824115,2,"Block Group 2, Census Tract 8241.15, Cook County, Illinois",1919,1585,0,0,112,0,183,1401,0,457,140,274,167,18,0,70196,31267,1304,1082,873,222
17003108241161,2006-2010,Illinois,17,Cook County,31,824116,1,"Block Group 1, Census Tract 8241.16, Cook County, Illinois",1177,822,0,0,0,0,355,698,17,93,0,144,53,23,11,41881,26603,732,593,492,139
17003108241162,2006-2010,Illinois,17,Cook County,31,824116,2,"Block Group 2, Census Tract 8241.16, Cook County, Illinois",350,350,0,0,0,0,0,270,0,75,32,37,18,0,0,69659,28590,229,198,157,31
17003108241163,2006-2010,Illinois,17,Cook County,31,824116,3,"Block Group 3, Census Tract 8241.16, Cook County, Illinois",1885,1784,17,10,0,0,0,1391,10,823,61,168,100,0,0,41875,25240,1531,1289,1069,242
17003108241164,2006-2010,Illinois,17,Cook County,31,824116,4,"Block Group 4, Census Tract 8241.16, Cook County, Illinois",1090,1074,16,0,0,0,0,963,33,205,202,85,33,0,0,58098,41883,598,533,416,65
17003108241171,2006-2010,Illinois,17,Cook County,31,824117,1,"Block Group 1, Census Tract 8241.17, Cook County, Illinois",2087,2039,0,0,23,0,0,1319,39,403,132,365,131,0,9,122813,36236,1437,1231,972,206
17003108241172,2006-2010,Illinois,17,Cook County,31,824117,2,"Block Group 2, Census Tract 8241.17, Cook County, Illinois",2916,2656,77,0,108,0,75,1965,15,585,139,500,261,32,0,97109,35610,1903,1650,1269,253
17003108241173,2006-2010,Illinois,17,Cook County,31,824117,3,"Block Group 3, Census Tract 8241.17, Cook County, Illinois",2095,2082,0,0,0,0,13,1456,0,315,128,300,78,55,7,123393,50789,1642,1432,1062,210
17003108241174,2006-2010,Illinois,17,Cook County,31,824117,4,"Block Group 4, Census Tract 8241.17, Cook County, Illinois",1878,1574,0,12,189,0,103,1412,17,265,75,452,51,44,43,80668,43254,1170,962,825,208
17003108241191,2006-2010,Illinois,17,Cook County,31,824119,1,"Block Group 1, Census Tract 8241.19, Cook County, Illinois",2731,2414,53,0,180,0,84,1684,16,326,143,499,178,0,0,101629,36641,1776,1292,959,484
17003108241192,2006-2010,Illinois,17,Cook County,31,824119,2,"Block Group 2, Census Tract 8241.19, Cook County, Illinois",3006,2663,0,0,192,0,0,2117,16,642,222,363,279,81,0,94919,39331,1877,1501,1202,376
17003108241201,2006-2010,Illinois,17,Cook County,31,824120,1,"Block Group 1, Census Tract 8241.20, Cook County, Illinois",2801,2548,21,0,176,0,50,1698,20,405,81,534,157,70,17,99775,44839,1683,1258,901,425
17003108241202,2006-2010,Illinois,17,Cook County,31,824120,2,"Block Group 2, Census Tract 8241.20, Cook County, Illinois",2282,2116,20,0,25,0,121,1724,45,475,129,397,144,52,0,97404,37422,1257,1037,849,220
17003108241203,2006-2010,Illinois,17,Cook County,31,824120,3,"Block Group 3, Census Tract 8241.20, Cook County, Illinois",1620,1502,54,0,16,0,48,1172,30,535,75,176,63,0,0,56331,36785,706,502,403,204
17003108241204,2006-2010,Illinois,17,Cook County,31,824120,4,"Block Group 4, Census Tract 8241.20, Cook County, Illinois",1789,1726,0,0,63,0,0,1367,19,465,53,302,157,28,0,70208,41681,895,735,622,160
17003108241211,2006-2010,Illinois,17,Cook County,31,824121,1,"Block Group 1, Census Tract 8241.21, Cook County, Illinois",1704,1573,0,0,61,0,0,1132,5,337,25,362,62,9,11,87400,29706,1244,951,722,293
17003108241212,2006-2010,Illinois,17,Cook County,31,824121,2,"Block Group 2, Census Tract 8241.21, Cook County, Illinois",1617,1563,0,0,54,0,0,1158,0,345,123,179,118,0,70,87552,35479,1164,1017,814,147
17003108241221,2006-2010,Illinois,17,Cook County,31,824122,1,"Block Group 1, Census Tract 8241.22, Cook County, Illinois",1577,1510,31,0,0,0,13,1208,4,327,121,256,127,10,0,77897,42244,1162,1016,708,146
17003108241222,2006-2010,Illinois,17,Cook County,31,824122,2,"Block Group 2, Census Tract 8241.22, Cook County, Illinois",2688,2267,119,0,55,0,69,1735,35,680,173,339,173,18,0,86579,33333,1716,1407,1064,309
17003108241223,2006-2010,Illinois,17,Cook County,31,824122,3,"Block Group 3, Census Tract 8241.22, Cook County, Illinois",1845,1621,0,0,207,0,0,1111,32,312,118,289,80,35,0,110694,35320,1306,1005,721,301
17003108241231,2006-2010,Illinois,17,Cook County,31,824123,1,"Block Group 1, Census Tract 8241.23, Cook County, Illinois",1079,1037,0,0,0,0,12,755,0,257,43,134,104,0,0,95250,32741,709,633,441,76
17003108241232,2006-2010,Illinois,17,Cook County,31,824123,2,"Block Group 2, Census Tract 8241.23, Cook County, Illinois",2247,1814,237,0,145,0,51,1307,0,334,130,240,153,0,0,63368,25112,1554,1360,978,194
